order_id	order_item_id	product_id	seller_id	shipping_limit_date	price	freight_value	olist_orders_dataset.order_id	olist_orders_dataset.customer_id	olist_orders_dataset.order_status	olist_orders_dataset.order_purchase_timestamp	olist_orders_dataset.order_approved_at	olist_orders_dataset.order_delivered_carrier_date	olist_orders_dataset.order_delivered_customer_date	olist_orders_dataset.order_estimated_delivery_date	olist_sellers_dataset.seller_id	olist_sellers_dataset.seller_zip_code_prefix	olist_sellers_dataset.seller_city	olist_sellers_dataset.seller_state	olist_order_reviews_dataset.review_id	olist_order_reviews_dataset.order_id	olist_order_reviews_dataset.review_score	olist_order_reviews_dataset.review_comment_title	olist_order_reviews_dataset.review_comment_message	olist_order_reviews_dataset.review_creation_date	olist_order_reviews_dataset.review_answer_timestamp	olist_order_payments_dataset	olist_products_dataset.product_id	olist_products_dataset.product_category_name	olist_products_dataset.product_name_lenght	olist_products_dataset.product_description_lenght	olist_products_dataset.product_photos_qty	olist_products_dataset.product_weight_g	olist_products_dataset.product_length_cm	olist_products_dataset.product_height_cm	olist_products_dataset.product_width_cm	product_category_name_translation.Column1	product_category_name_translation.Column2	olist_order_payments_dataset.1.order_id	olist_order_payments_dataset.1.payment_sequential	olist_order_payments_dataset.1.payment_type	olist_order_payments_dataset.1.payment_installments	olist_order_payments_dataset.1.payment_value
420fb4457bf13ecb615ef8bd9dacdc03	1	d06466afa11453b6450b70992c90ece7	db2956745b3a8e9f3785c99f34b5d25e	8/12/2018 9:04:07 PM	209	20.65	420fb4457bf13ecb615ef8bd9dacdc03	904ea0c8109e23dacc599034d6c1e4c8	delivered	8/3/2018 8:48:39 PM	8/3/2018 9:04:07 PM	8/13/2018 11:13:00 AM	8/22/2018 12:51:39 AM	8/29/2018 12:00:00 AM	db2956745b3a8e9f3785c99f34b5d25e	11600	sao sebastiao	SP	a2c58b607b474e0acdbc7b470f384834	420fb4457bf13ecb615ef8bd9dacdc03	5			8/22/2018 12:00:00 AM	8/22/2018 10:00:48 PM	[Table]	d06466afa11453b6450b70992c90ece7	beleza_saude	57	821	1	550	20	12	12	beleza_saude	health_beauty	420fb4457bf13ecb615ef8bd9dacdc03	1	credit_card	2	229.65
129751cc187cf2f43dcb7ea8f8fdcf0d	1	22c5ddc22ea8cae84fc9917def682dc6	cc419e0650a3c5ba77189a1882b7556a	8/31/2017 9:06:33 PM	56.99	11.9	129751cc187cf2f43dcb7ea8f8fdcf0d	8be380ca41df056cfc4917289865b1ac	delivered	8/22/2017 8:50:03 PM	8/22/2017 9:06:33 PM	8/24/2017 1:43:04 PM	8/29/2017 6:12:47 PM	9/15/2017 12:00:00 AM	cc419e0650a3c5ba77189a1882b7556a	9015	santo andre	SP	e3de312a50d38e1a0ec6225d1fb9670a	129751cc187cf2f43dcb7ea8f8fdcf0d	5			8/30/2017 12:00:00 AM	9/6/2017 2:25:52 PM	[Table]	22c5ddc22ea8cae84fc9917def682dc6	perfumaria	24	435	3	350	25	15	15	perfumaria	perfumery	129751cc187cf2f43dcb7ea8f8fdcf0d	1	credit_card	3	68.89
86cd4fa4ff90b76544cfbe330c5da54b	1	389d119b48cf3043d311335e499d9c6b	1f50f920176fa81dab994f9023523100	1/5/2018 2:09:07 AM	49.9	13.37	86cd4fa4ff90b76544cfbe330c5da54b	d5105a198bd098a63ec6041cfb7c683a	delivered	12/27/2017 7:08:30 PM	12/29/2017 2:09:07 AM	1/4/2018 10:52:12 PM	1/10/2018 7:33:02 PM	1/22/2018 12:00:00 AM	1f50f920176fa81dab994f9023523100	15025	sao jose do rio preto	SP	4d6219fd74e7e240fdab4166647da9e4	86cd4fa4ff90b76544cfbe330c5da54b	5			1/11/2018 12:00:00 AM	1/21/2018 6:23:06 PM	[Table]	389d119b48cf3043d311335e499d9c6b	ferramentas_jardim	59	341	2	1750	37	22	40	ferramentas_jardim	garden_tools	86cd4fa4ff90b76544cfbe330c5da54b	1	boleto	1	63.27
0d597bde3929912cb11ba2fe571a4267	1	389d119b48cf3043d311335e499d9c6b	1f50f920176fa81dab994f9023523100	11/30/2017 3:54:19 PM	49	17.67	0d597bde3929912cb11ba2fe571a4267	1e95a3150bf91dc251e39741df7192de	delivered	11/24/2017 1:42:26 PM	11/24/2017 3:54:19 PM	11/28/2017 8:37:06 PM	12/16/2017 7:48:42 PM	12/18/2017 12:00:00 AM	1f50f920176fa81dab994f9023523100	15025	sao jose do rio preto	SP	fbd15757a19a38805aea56e673341198	0d597bde3929912cb11ba2fe571a4267	5			12/17/2017 12:00:00 AM	12/19/2017 9:15:53 AM	[Table]	389d119b48cf3043d311335e499d9c6b	ferramentas_jardim	59	341	2	1750	37	22	40	ferramentas_jardim	garden_tools	0d597bde3929912cb11ba2fe571a4267	1	credit_card	1	66.67
0da06a931a4d76045f42c40211501383	1	389d119b48cf3043d311335e499d9c6b	1f50f920176fa81dab994f9023523100	11/23/2017 3:55:41 AM	59.9	13.44	0da06a931a4d76045f42c40211501383	7773ea1eca2e879eae21ac7d62ca7054	delivered	11/16/2017 12:35:19 PM	11/17/2017 3:55:41 AM	11/21/2017 10:15:37 AM	12/4/2017 9:08:01 PM	12/5/2017 12:00:00 AM	1f50f920176fa81dab994f9023523100	15025	sao jose do rio preto	SP	de6935b262703d8cbfa6c1ab6df35f22	0da06a931a4d76045f42c40211501383	5			12/8/2017 12:00:00 AM	12/8/2017 8:30:00 AM	[Table]	389d119b48cf3043d311335e499d9c6b	ferramentas_jardim	59	341	2	1750	37	22	40	ferramentas_jardim	garden_tools	0da06a931a4d76045f42c40211501383	1	boleto	1	73.34
87480ba74c6a68d47d28b4277439c8ac	1	389d119b48cf3043d311335e499d9c6b	1f50f920176fa81dab994f9023523100	1/4/2018 11:28:04 AM	49.9	13.37	87480ba74c6a68d47d28b4277439c8ac	0f3eb4973621984961ab99909023c585	delivered	12/28/2017 11:13:03 AM	12/28/2017 11:28:04 AM	1/3/2018 8:46:42 PM	1/10/2018 7:29:56 PM	1/23/2018 12:00:00 AM	1f50f920176fa81dab994f9023523100	15025	sao jose do rio preto	SP	96581c08fcb654e220b8de9a540f36f5	87480ba74c6a68d47d28b4277439c8ac	4			1/11/2018 12:00:00 AM	1/15/2018 1:05:09 AM	[Table]	389d119b48cf3043d311335e499d9c6b	ferramentas_jardim	59	341	2	1750	37	22	40	ferramentas_jardim	garden_tools	87480ba74c6a68d47d28b4277439c8ac	1	credit_card	2	63.27
4f9b8c1bedc66f4bd34725cfdee6833b	1	1f30aacc69904c0d0bf8d05cb2abef72	4a3ca9315b744ce9f8e9374361493884	10/26/2017 12:28:20 PM	135	16.58	4f9b8c1bedc66f4bd34725cfdee6833b	e09c21241771690bb28899cf1dc646ed	delivered	10/22/2017 12:16:54 PM	10/22/2017 12:28:20 PM	10/24/2017 4:07:44 PM	10/28/2017 3:43:32 PM	11/9/2017 12:00:00 AM	4a3ca9315b744ce9f8e9374361493884	14940	ibitinga	SP	3b3e6a93eda139284f133089bac1def4	4f9b8c1bedc66f4bd34725cfdee6833b	3			10/29/2017 12:00:00 AM	10/31/2017 7:28:39 PM	[Table]	1f30aacc69904c0d0bf8d05cb2abef72	cama_mesa_banho	58	293	1	1850	40	10	30	cama_mesa_banho	bed_bath_table	4f9b8c1bedc66f4bd34725cfdee6833b	1	credit_card	1	151.58
031a7dab65c3430d325ad35ab8a95277	1	18fa9cc25ea8b54f32d029f261673c0f	0b35c634521043bf4b47e21547b99ab5	6/29/2018 10:19:03 AM	109.9	18.82	031a7dab65c3430d325ad35ab8a95277	e01e9c45a4dc4ef2cbfb266fd92afaab	delivered	6/21/2018 10:17:19 PM	6/22/2018 10:19:03 AM	6/25/2018 12:50:00 PM	6/27/2018 4:18:37 PM	7/19/2018 12:00:00 AM	0b35c634521043bf4b47e21547b99ab5	84530	teixeira soares	PR	4d22ae6476976ae5dd25c00cb83b5ea9	031a7dab65c3430d325ad35ab8a95277	1	Me entregaram o produto e	Quero a troca do produto por favor	6/28/2018 12:00:00 AM	6/28/2018 8:54:55 PM	[Table]	18fa9cc25ea8b54f32d029f261673c0f	construcao_ferramentas_construcao	58	338	1	2900	23	8	23	construcao_ferramentas_construcao	construction_tools_construction	031a7dab65c3430d325ad35ab8a95277	1	credit_card	6	128.72
b138a736fdb315dc4dc8e277caa8ebcb	1	3c883b9d3fd2d0ce448d4136349dc0a4	b39d7fe263ef469605dbb32608aee0af	6/21/2018 9:32:22 PM	55	14.7	b138a736fdb315dc4dc8e277caa8ebcb	44b1b38478ff0cfb5e9e4b6254aac453	delivered	6/13/2018 9:17:39 PM	6/13/2018 9:38:23 PM	6/15/2018 1:35:00 PM	6/21/2018 9:12:34 PM	7/12/2018 12:00:00 AM	b39d7fe263ef469605dbb32608aee0af	14940	ibitinga	SP	5dbc9b227434b3b9458c332261208718	b138a736fdb315dc4dc8e277caa8ebcb	5	super recomendo	ótima loja , preços muito bom , entrega super rápida , recomendo a todos 	6/22/2018 12:00:00 AM	6/29/2018 9:21:55 PM	[Table]	3c883b9d3fd2d0ce448d4136349dc0a4	cama_mesa_banho	49	153	1	550	23	15	23	cama_mesa_banho	bed_bath_table	b138a736fdb315dc4dc8e277caa8ebcb	1	credit_card	6	69.7
a471834c9ff33eaa1ba3b5aa8d6d0180	1	3c883b9d3fd2d0ce448d4136349dc0a4	b39d7fe263ef469605dbb32608aee0af	8/20/2018 12:50:29 PM	55	14.7	a471834c9ff33eaa1ba3b5aa8d6d0180	2df956ada7e6232337882a9947cc0d93	delivered	8/14/2018 12:36:40 PM	8/14/2018 12:50:29 PM	8/14/2018 3:03:00 PM	8/21/2018 7:08:57 PM	8/27/2018 12:00:00 AM	b39d7fe263ef469605dbb32608aee0af	14940	ibitinga	SP	824871d6b45e11e0e4a42ac2eadb6c04	a471834c9ff33eaa1ba3b5aa8d6d0180	5			8/22/2018 12:00:00 AM	8/24/2018 11:15:17 PM	[Table]	3c883b9d3fd2d0ce448d4136349dc0a4	cama_mesa_banho	49	153	1	550	23	15	23	cama_mesa_banho	bed_bath_table	a471834c9ff33eaa1ba3b5aa8d6d0180	1	credit_card	5	69.7
6f4719ee5e7d76f4a81d919ed3927f89	1	3ae3ff1822dea42b242b5902e605c1bd	4a3ca9315b744ce9f8e9374361493884	7/3/2017 3:50:27 AM	220	22.03	null	null	null	null	null	null	null	null	4a3ca9315b744ce9f8e9374361493884	14940	ibitinga	SP	cbd63dc4f83043f2714e48fe8a83957d	6f4719ee5e7d76f4a81d919ed3927f89	5		Produto de ótima qualidade. Adorei!	7/18/2017 12:00:00 AM	7/21/2017 12:51:18 PM	[Table]	3ae3ff1822dea42b242b5902e605c1bd	cama_mesa_banho	62	313	1	3150	45	15	35	cama_mesa_banho	bed_bath_table	6f4719ee5e7d76f4a81d919ed3927f89	1	boleto	1	242.03
115faf732ae2a6adbc96dc35069621e5	1	622d3b263cd40b06e1eeea144fb83f19	87d3c3aeb3ead335511b3ce315eb341e	8/7/2018 4:55:06 PM	14.99	7.39	115faf732ae2a6adbc96dc35069621e5	150617471c858a7f3e210e4b6aa5955f	delivered	8/5/2018 4:01:47 PM	8/5/2018 4:55:06 PM	8/6/2018 2:22:00 PM	8/8/2018 4:58:54 PM	8/15/2018 12:00:00 AM	87d3c3aeb3ead335511b3ce315eb341e	3059	sao paulo	SP	3bb53a80ceb931497ff1a01d3a6b0aa1	115faf732ae2a6adbc96dc35069621e5	3	Cuidado com a imagem	A única observação é que se trata apenas de um teimosinho, o que pela imagem parece que receberá dois.	8/9/2018 12:00:00 AM	8/11/2018 11:03:22 AM	[Table]	622d3b263cd40b06e1eeea144fb83f19	bebes	19	200	1	250	21	4	13	bebes	baby	115faf732ae2a6adbc96dc35069621e5	1	debit_card	1	22.38
7afb8d408d72272d7353f90ec6870d5e	1	70b1659e9e180610c8a5fd5753c85b80	11bfa66332777660bd0640ee84d47006	3/14/2018 5:24:40 PM	12.99	12.79	7afb8d408d72272d7353f90ec6870d5e	ae9eb176fc71a9dd239b71a82b3d6c88	delivered	3/8/2018 4:36:14 PM	3/8/2018 5:24:40 PM	3/16/2018 11:12:02 PM	3/26/2018 10:11:47 PM	3/26/2018 12:00:00 AM	11bfa66332777660bd0640ee84d47006	14085	ribeirao preto	SP	429f54f46cd7a2ba73291ec1dd1b0450	7afb8d408d72272d7353f90ec6870d5e	2			3/27/2018 12:00:00 AM	3/28/2018 1:50:41 AM	[Table]	70b1659e9e180610c8a5fd5753c85b80	perfumaria	52	1400	1	100	16	3	15	perfumaria	perfumery	7afb8d408d72272d7353f90ec6870d5e	1	credit_card	2	51.56
00beb247698c6aae94e3f859d279e2cd	1	216bb0e0cd43ffd832e0973d35e0377e	955fee9216a65b617aa5c0531780ce60	5/29/2018 2:18:43 AM	45	7.39	00beb247698c6aae94e3f859d279e2cd	fb6730884fc4466765ef8619cfe90ced	delivered	5/24/2018 10:21:17 PM	5/26/2018 2:18:43 AM	5/28/2018 3:04:00 PM	5/29/2018 7:11:16 PM	6/11/2018 12:00:00 AM	955fee9216a65b617aa5c0531780ce60	4782	sao paulo	SP	3f0b17a6e67885ab5eab4a07f5f71918	00beb247698c6aae94e3f859d279e2cd	2	aguardando para avalia	Aguardando para avaliar 	5/30/2018 12:00:00 AM	6/1/2018 10:17:17 PM	[Table]	216bb0e0cd43ffd832e0973d35e0377e	construcao_ferramentas_iluminacao	56	1082	6	200	16	16	16	construcao_ferramentas_iluminacao	construction_tools_lights	00beb247698c6aae94e3f859d279e2cd	1	boleto	1	52.39
92258ef4b52681cb4b474bc1ed6cd9ed	1	37dffde0476450e75dae423136954b0f	66dc1b1632bd6a3e508510c5b3492107	4/3/2018 11:50:19 AM	149	18.92	92258ef4b52681cb4b474bc1ed6cd9ed	94d10d7e314f6e8440d7dea79a838106	delivered	3/28/2018 11:33:57 AM	3/28/2018 11:50:19 AM	3/29/2018 11:33:08 PM	4/4/2018 5:37:02 PM	4/19/2018 12:00:00 AM	66dc1b1632bd6a3e508510c5b3492107	17210	jau	SP	bcff91ed818b4bd91b306648e24f3a6f	92258ef4b52681cb4b474bc1ed6cd9ed	5			4/5/2018 12:00:00 AM	4/12/2018 2:38:24 PM	[Table]	37dffde0476450e75dae423136954b0f	automotivo	60	1023	5	250	20	20	20	automotivo	auto	92258ef4b52681cb4b474bc1ed6cd9ed	1	credit_card	1	167.92
c4bc2a01f871554711dadb82537413f2	1	363218ba55c610b750224f90bdd34be1	33a6f4b1e7cdc205511e76ba1b6e0186	3/12/2018 5:31:08 PM	79.99	9.37	c4bc2a01f871554711dadb82537413f2	4e20d9b32522aa8445bd483c315648af	delivered	3/2/2018 4:54:18 PM	3/2/2018 5:40:32 PM	3/5/2018 8:08:07 PM	3/6/2018 9:59:01 PM	3/16/2018 12:00:00 AM	33a6f4b1e7cdc205511e76ba1b6e0186	7084	guarulhos	SP	0e7fe6301e860d5cd74d55db63481711	c4bc2a01f871554711dadb82537413f2	5			3/7/2018 12:00:00 AM	3/12/2018 1:16:57 PM	[Table]	363218ba55c610b750224f90bdd34be1	cama_mesa_banho	46	279	1	1813	67	12	47	cama_mesa_banho	bed_bath_table	c4bc2a01f871554711dadb82537413f2	1	credit_card	5	89.36
330e33e1ba4ecfc10b0f1225fd9276ad	1	7814c273ab16783d73a9863ebfa8b141	1025f0e2d44d7041d6cf58b6550e0bfa	12/5/2017 8:11:10 PM	250	62.49	330e33e1ba4ecfc10b0f1225fd9276ad	e6188aba82d3470095f9366e1a0b1ec7	delivered	11/25/2017 7:51:13 PM	11/25/2017 8:11:10 PM	12/12/2017 4:08:59 PM	12/18/2017 11:43:27 PM	12/26/2017 12:00:00 AM	1025f0e2d44d7041d6cf58b6550e0bfa	3204	sao paulo	SP	1a985ae017249419ec71379c692d805a	330e33e1ba4ecfc10b0f1225fd9276ad	5			12/19/2017 12:00:00 AM	12/20/2017 12:04:13 PM	[Table]	7814c273ab16783d73a9863ebfa8b141	moveis_decoracao	51	756	1	12250	45	35	45	moveis_decoracao	furniture_decor	330e33e1ba4ecfc10b0f1225fd9276ad	1	credit_card	10	312.49
02b7cbd604df10c09427902dc682b0d3	1	54d9ac713e253fa1fae9c8003b011c2a	955fee9216a65b617aa5c0531780ce60	3/12/2018 3:51:07 AM	35	13.08	02b7cbd604df10c09427902dc682b0d3	656c63b20f75ccd37b33455ec589dc4f	delivered	3/3/2018 5:46:08 PM	3/6/2018 3:51:07 AM	3/7/2018 12:32:28 AM	3/11/2018 6:48:31 PM	3/15/2018 12:00:00 AM	955fee9216a65b617aa5c0531780ce60	4782	sao paulo	SP	67b32c7d475f02d5722e4c682e148bd2	02b7cbd604df10c09427902dc682b0d3	5			3/12/2018 12:00:00 AM	3/15/2018 10:37:33 AM	[Table]	54d9ac713e253fa1fae9c8003b011c2a	cool_stuff	57	787	8	1867	36	6	36	cool_stuff	cool_stuff	02b7cbd604df10c09427902dc682b0d3	1	boleto	1	48.08
0203892ed7a2b76401830f4b82a5a34c	1	c6336fa91fbd87c359e44f5dca5a90ed	4c2b230173bb36f9b240f2b8ac11786e	7/13/2017 8:35:16 PM	39.9	8.72	0203892ed7a2b76401830f4b82a5a34c	b32b53ffb964ca001a0e4daca0b4a343	delivered	7/8/2017 8:26:08 PM	7/8/2017 8:35:16 PM	7/10/2017 12:47:55 PM	7/11/2017 7:21:58 PM	7/21/2017 12:00:00 AM	4c2b230173bb36f9b240f2b8ac11786e	3933	sao paulo	SP	9f472b5efd4c48012719e49e4a8c0ae6	0203892ed7a2b76401830f4b82a5a34c	5		Produto entregue bem antes do prazo. Muito bom. Indico. 	7/12/2017 12:00:00 AM	7/12/2017 11:31:11 PM	[Table]	c6336fa91fbd87c359e44f5dca5a90ed	esporte_lazer	39	772	1	150	16	16	11	esporte_lazer	sports_leisure	0203892ed7a2b76401830f4b82a5a34c	1	credit_card	1	48.62
3053d9278ac444ba8fa2ab0d7a4f6547	1	53759a2ecddad2bb87a079a1f1519f73	1f50f920176fa81dab994f9023523100	4/13/2017 2:02:51 PM	59.9	19.01	3053d9278ac444ba8fa2ab0d7a4f6547	7b237a8cd6277accaae6679f485ff3db	delivered	4/7/2017 1:27:27 PM	4/7/2017 2:02:51 PM	4/13/2017 4:25:23 PM	4/27/2017 2:19:08 PM	5/12/2017 12:00:00 AM	1f50f920176fa81dab994f9023523100	15025	sao jose do rio preto	SP	3471eb49189e5492ef864bcdf04a1356	3053d9278ac444ba8fa2ab0d7a4f6547	4		O PRODUTO IGUAL O ANUNCIO LINDO POREM A ENTREGA SUPER DEMORADA	4/28/2017 12:00:00 AM	5/2/2017 7:21:50 PM	[Table]	53759a2ecddad2bb87a079a1f1519f73	ferramentas_jardim	58	340	2	1500	30	22	30	ferramentas_jardim	garden_tools	3053d9278ac444ba8fa2ab0d7a4f6547	1	credit_card	1	78.91
35298b52820bdcc64b7bf71ccc28a36c	1	f731f8587d4088c174397e010cf892a9	cc419e0650a3c5ba77189a1882b7556a	1/10/2018 7:46:47 PM	56.99	25.68	35298b52820bdcc64b7bf71ccc28a36c	52496ddf0025f7b0ec3cb640a97990f8	delivered	12/31/2017 7:28:24 PM	12/31/2017 7:46:47 PM	1/3/2018 5:34:11 PM	1/9/2018 7:38:13 PM	2/9/2018 12:00:00 AM	cc419e0650a3c5ba77189a1882b7556a	9015	santo andre	SP	9d9fdbaab00ff65453827cccb7b244f3	35298b52820bdcc64b7bf71ccc28a36c	5		Ótimo...eu recomendo	1/10/2018 12:00:00 AM	1/15/2018 9:41:00 PM	[Table]	f731f8587d4088c174397e010cf892a9	perfumaria	47	963	1	375	21	11	17	perfumaria	perfumery	35298b52820bdcc64b7bf71ccc28a36c	1	voucher	1	82.67
3933b7e5a1db4b87455b4c0a6c561690	1	c6336fa91fbd87c359e44f5dca5a90ed	4c2b230173bb36f9b240f2b8ac11786e	7/24/2017 6:35:15 AM	39.9	17.63	3933b7e5a1db4b87455b4c0a6c561690	9df17b8d40bc9830bc95cae9b08847e8	delivered	7/14/2017 9:20:25 AM	7/18/2017 6:35:15 AM	7/24/2017 7:32:43 PM	8/9/2017 8:51:30 PM	8/17/2017 12:00:00 AM	4c2b230173bb36f9b240f2b8ac11786e	3933	sao paulo	SP	bb2b14ad2b260c43fc466d0052788cb7	3933b7e5a1db4b87455b4c0a6c561690	5		Muito bom	8/10/2017 12:00:00 AM	8/13/2017 11:22:20 AM	[Table]	c6336fa91fbd87c359e44f5dca5a90ed	esporte_lazer	39	772	1	150	16	16	11	esporte_lazer	sports_leisure	3933b7e5a1db4b87455b4c0a6c561690	1	boleto	1	57.53
5c2d1d55c31db1cbe069dc9b6454b897	1	cdd914e78124a73cc28a165cfc4a0bbc	ba143b05f0110f0dc71ad71b4466ce92	7/27/2018 9:17:32 AM	93.99	23.46	5c2d1d55c31db1cbe069dc9b6454b897	15bea20cd005ed59d34db54c6b32ec98	delivered	7/23/2018 6:27:07 PM	7/24/2018 10:32:48 AM	7/25/2018 2:10:00 PM	8/1/2018 7:31:47 PM	8/10/2018 12:00:00 AM	ba143b05f0110f0dc71ad71b4466ce92	2274	sao paulo	SP	916926a19186250405ded53a5c9469bf	5c2d1d55c31db1cbe069dc9b6454b897	5			8/2/2018 12:00:00 AM	8/3/2018 1:09:36 PM	[Table]	cdd914e78124a73cc28a165cfc4a0bbc	livros_tecnicos	34	1580	1	1800	29	3	21	livros_tecnicos	books_technical	5c2d1d55c31db1cbe069dc9b6454b897	1	credit_card	4	117.45
51fb61776ef5371653e8b4e1c99d1c12	1	38b5079a807bb9f22ddfa46f929accee	6560211a19b47992c3666cc44a7e94c0	5/5/2017 1:06:25 PM	21	10.96	51fb61776ef5371653e8b4e1c99d1c12	e2275acc246e2c5b85463018fac5cca9	delivered	4/28/2017 12:40:16 PM	4/28/2017 1:06:25 PM	5/2/2017 11:43:51 AM	5/17/2017 10:04:47 AM	5/22/2017 12:00:00 AM	6560211a19b47992c3666cc44a7e94c0	5849	sao paulo	SP	648fef26141ef694323a68bec7a93701	51fb61776ef5371653e8b4e1c99d1c12	4			5/18/2017 12:00:00 AM	5/19/2017 9:31:03 PM	[Table]	38b5079a807bb9f22ddfa46f929accee	perfumaria	55	633	5	200	16	2	11	perfumaria	perfumery	51fb61776ef5371653e8b4e1c99d1c12	1	credit_card	3	31.96
7d5c1320ac55581cd5de4d8f83c99731	1	93c480c7d11c68ba0a71e850da61b674	70a12e78e608ac31179aea7f8422044b	4/5/2018 3:29:04 AM	149	17.59	7d5c1320ac55581cd5de4d8f83c99731	079fe6f48dda3d0e11ad3a7d66c86d21	delivered	3/27/2018 2:43:48 PM	3/29/2018 3:29:04 AM	4/7/2018 1:16:42 AM	4/18/2018 12:34:36 AM	4/18/2018 12:00:00 AM	70a12e78e608ac31179aea7f8422044b	12327	jacarei	SP	fc38265692f4edeb31c4e88d4e91eb74	7d5c1320ac55581cd5de4d8f83c99731	1			4/18/2018 12:00:00 AM	4/19/2018 6:02:26 PM	[Table]	93c480c7d11c68ba0a71e850da61b674	informatica_acessorios	42	458	4	300	16	4	20	informatica_acessorios	computers_accessories	7d5c1320ac55581cd5de4d8f83c99731	1	boleto	1	166.59
6e089ddde2c178b6b61fcdda22c9e84e	1	2a2d22ae30e026f1893083c8405ca522	1a3df491d1c4f1589fc2b934ada68bf2	6/26/2017 11:10:20 AM	134.9	53.3	null	null	null	null	null	null	null	null	1a3df491d1c4f1589fc2b934ada68bf2	89224	joinville	SC	ed3342eb1493110f9a440a229676f6a4	6e089ddde2c178b6b61fcdda22c9e84e	4			7/18/2017 12:00:00 AM	7/26/2017 5:35:52 PM	[Table]	2a2d22ae30e026f1893083c8405ca522	cama_mesa_banho	60	744	2	8350	50	27	38	cama_mesa_banho	bed_bath_table	6e089ddde2c178b6b61fcdda22c9e84e	1	credit_card	10	188.2
b8cddbe53f3a227da27064bc722cffa3	1	2a2d22ae30e026f1893083c8405ca522	1a3df491d1c4f1589fc2b934ada68bf2	9/12/2017 11:45:33 AM	159	23.98	b8cddbe53f3a227da27064bc722cffa3	c4d58f849d0a6d8fd0eb4c6743febc27	delivered	9/3/2017 10:58:40 AM	9/3/2017 11:45:33 AM	9/12/2017 5:14:58 PM	9/22/2017 6:32:39 PM	9/27/2017 12:00:00 AM	1a3df491d1c4f1589fc2b934ada68bf2	89224	joinville	SC	fe278f34ca9a6a8f5cadbccf882830e5	b8cddbe53f3a227da27064bc722cffa3	5			9/23/2017 12:00:00 AM	9/24/2017 12:17:40 PM	[Table]	2a2d22ae30e026f1893083c8405ca522	cama_mesa_banho	60	744	2	8350	50	27	38	cama_mesa_banho	bed_bath_table	b8cddbe53f3a227da27064bc722cffa3	1	debit_card	1	182.98
4bf27cd715a4b7ccb0ea582b5b5fd639	1	14dffa241a078aeaebaef48a49e807ca	fa40cc5b934574b62717c68f3d678b6d	4/27/2017 6:41:21 PM	64.9	15.75	4bf27cd715a4b7ccb0ea582b5b5fd639	56df3acf6826046c875a51d0db805524	delivered	4/22/2017 6:27:36 PM	4/22/2017 6:41:21 PM	4/27/2017 5:37:04 AM	4/29/2017 11:04:15 AM	5/17/2017 12:00:00 AM	fa40cc5b934574b62717c68f3d678b6d	2310	sao paulo	SP	67a444b253feab80adefac340f3b15da	4bf27cd715a4b7ccb0ea582b5b5fd639	5			4/30/2017 12:00:00 AM	4/30/2017 9:09:36 PM	[Table]	14dffa241a078aeaebaef48a49e807ca	bebes	43	746	4	250	16	7	11	bebes	baby	4bf27cd715a4b7ccb0ea582b5b5fd639	1	credit_card	8	80.65
11b0d2ca29a268561114f01ff9571c96	1	d294bd539d8c70342149beb38b767afc	7d13fca15225358621be4086e1eb0964	4/5/2018 4:27:13 PM	489	209.63	11b0d2ca29a268561114f01ff9571c96	eb4e0055f25e3f034c9fe8da064abb3d	delivered	3/30/2018 4:12:40 PM	3/30/2018 4:27:13 PM	4/3/2018 12:38:36 AM	4/20/2018 9:35:47 PM	4/26/2018 12:00:00 AM	7d13fca15225358621be4086e1eb0964	14050	ribeirao preto	SP	2be0bd7ecd66f819ee77ebc5ab6f5eb5	11b0d2ca29a268561114f01ff9571c96	4			4/21/2018 12:00:00 AM	4/27/2018 10:29:16 PM	[Table]	d294bd539d8c70342149beb38b767afc	relogios_presentes	50	295	1	650	13	11	12	relogios_presentes	watches_gifts	11b0d2ca29a268561114f01ff9571c96	1	credit_card	1	698.63
3585d13e3147a56c82596757cff8c66c	1	e482ad963bfb9a9abc51b9850aca97b7	c2d70ce2c5d0a2eb75e78668236e6dc8	5/2/2018 10:30:59 PM	49	7.39	3585d13e3147a56c82596757cff8c66c	7dac8e502779cdc34ef4e6ead6b5d576	delivered	4/25/2018 10:12:49 PM	4/25/2018 10:31:34 PM	4/27/2018 10:16:00 AM	5/8/2018 4:08:32 PM	5/10/2018 12:00:00 AM	c2d70ce2c5d0a2eb75e78668236e6dc8	4275	sao paulo	SP	95e6e3f61ea5251c7bcf0d11de282700	3585d13e3147a56c82596757cff8c66c	5			5/9/2018 12:00:00 AM	5/10/2018 12:53:27 AM	[Table]	e482ad963bfb9a9abc51b9850aca97b7	utilidades_domesticas	45	293	1	250	19	8	11	utilidades_domesticas	housewares	3585d13e3147a56c82596757cff8c66c	1	credit_card	1	56.39
